TIC ID;TOI;TESS Disposition;TFOPWG Disposition;Source;Period (days);Period (days) err;Date TOI Alerted (UTC);Date TOI Updated (UTC);Date Modified;Comments
23124038;4146.01;PC;APC;qlp;0.7010826;0.0000731;23/06/2021;23/06/2021;29/10/2021 00:00;V-shaped
138329479;4147.01;PC;PC;qlp;23.745.391;0.0000217;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
137157546;4148.01;PC;PC;qlp;36.841.446;0.0000721;23/06/2021;23/06/2021;13/12/2021 00:00;found in faint-star QLP search
103096524;4149.01;PC;PC;qlp;32.925.701;0.0002036;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
102719996;4150.01;PC;PC;qlp;97.942.872;0.0005254;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
406926040;4151.01;PC;PC;qlp;117.001.127;0.0001037;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
1813844121;4152.01;PC;PC;qlp;1.581.973;0.0001096;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
470171739;4153.01;PC;PC;qlp;46.174.187;0.0000128;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
470156846;4154.01;PC;PC;qlp;73.447.164;0.0001924;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
467331291;4155.01;PC;PC;qlp;33.207.277;0.0000586;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
462553953;4156.01;PC;PC;qlp;44.616.001;0.0002188;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
461538935;4157.01;PC;PC;qlp;52.898.685;0.0000964;23/06/2021;23/06/2021;29/10/2021 00:00;V-shaped
441797394;4158.01;PC;PC;qlp;134.156.681;0.0002527;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
441600335;4159.01;PC;PC;spoc-s47-b0A;0.866135626874686;0.00009822982;23/06/2021;09/03/2022;25/03/2022 12:06;V-shaped
441580526;4160.01;PC;PC;qlp-s40-tois;44.427.441;0.0000093;23/06/2021;09/03/2022;25/03/2022 12:06;found in faint-star QLP search
441572821;4161.01;PC;PC;qlp-s40-tois;42.607.657;0.0000483;23/06/2021;09/03/2022;25/03/2022 12:06;found in faint-star QLP search
420114036;4162.01;PC;PC;qlp-s41-tois;43.744.134;0.0000058;23/06/2021;07/03/2022;25/03/2022 12:06;found in faint-star QLP search
420112217;4163.01;PC;PC;qlp;215.617.887;0.0004625;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
420108587;4164.01;PC;PC;qlp;35.231.332;0.0001168;23/06/2021;23/06/2021;19/11/2021 00:00;found in faint-star QLP search
398371628;4165.01;PC;PC;qlp-s40-tois;71.406.044;0.0000208;23/06/2021;04/03/2022;25/03/2022 12:06;V-shaped
389777651;4166.01;PC;PC;qlp;5.236.168;0.0002491;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
377165123;4167.01;PC;PC;qlp;147.944.045;0.0001378;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
372758077;4168.01;PC;PC;qlp;293.816.254;0.0003502;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
372747949;4169.01;PC;PC;qlp;34.027.288;0.0000714;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
366972162;4170.01;PC;PC;qlp;21.902.355;0.0000086;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
362223355;4171.01;PC;PC;qlp-s40-tois;37.453.391;0.0000484;23/06/2021;04/03/2022;25/03/2022 12:06;found in faint-star QLP search
359388309;4172.01;PC;PC;qlp;41.917.874;0.0001486;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
358613376;4173.01;PC;PC;qlp;82.712.057;0.0000309;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
356822426;4174.01;PC;PC;qlp;15.568.663;0.0000185;23/06/2021;23/06/2021;29/10/2021 00:00;found in faint-star QLP search
952046774;4175.01;PC;PC;qlp-s46-tois;21.632.835;0.0000143;29/06/2021;11/03/2022;25/03/2022 12:06;no stellar information
58533991;4176.01;PC;APC;qlp;32.089.372;0.0014808;29/06/2021;29/06/2021;29/10/2021 00:00;large planet candidate
130981260;4177.01;PC;APC;qlp;36.928.326;0.0000053;29/06/2021;29/06/2021;29/10/2021 00:00;slight period shift between Y1 and &3
289988797;4178.01;EB;FP;qlp-s46-tois;22.042.212;0.0000013;29/06/2021;11/03/2022;25/03/2022 12:06;TFOP FP (SEB2)
297148017;4179.01;PC;PC;qlp;25.485.772;0.0000238;29/06/2021;29/06/2021;29/10/2021 00:00;possible depth-aperture correlation
126737992;4180.01;PC;PC;spoc;159.543.192.386.627;0.000005244442;01/07/2021;01/07/2021;29/11/2021 00:00;possible odd-even or secondary
426017070;4181.01;PC;FP;spoc;0.599246232075453;0.0000041201765;01/07/2021;01/07/2021;29/10/2021 00:00;V-shaped but consistent with grazing incidence
31637479;4182.01;PC;PC;spoc;278.483.155.968.451;0.00019709418;08/07/2021;08/07/2021;29/11/2021 00:00;potential L1 planet
421951960;4183.01;PC;PC;spoc;117.915.574.401.153;0.000042793923;08/07/2021;08/07/2021;29/10/2021 00:00;potential L1 planet
394357918;4184.01;PC;PC;spoc-s01-s39-b0A-PC;490.199.383.996.472;0.00001396118;08/07/2021;21/03/2022;25/03/2022 12:06;small star
152563846;4185.01;PC;PC;spoc-s01-s39-b0A-PC;165.414.218.961.519;0.00012691574;08/07/2021;21/03/2022;25/03/2022 12:06;weak signal
300579472;4186.01;PC;PC;spoc;127.612.027.073.675;0.004303363;08/07/2021;08/07/2021;21/01/2022 00:00;
176780257;4187.01;PC;PC;spoc;308.812.601.370.476;0.00044275643;08/07/2021;08/07/2021;29/10/2021 00:00;
424747720;4188.01;PC;FP;spoc;102.813.283.926.383;0.000029710822;08/07/2021;08/07/2021;29/10/2021 00:00;
7422496;4189.01;PC;PC;spoc;469.621.052.609.146;0.0002137691;08/07/2021;08/07/2021;29/10/2021 00:00;
65416038;4190.01;PC;PC;spoc;156.062.307.330.769;0.00012200552;08/07/2021;08/07/2021;29/10/2021 00:00;potential L1 planet
167905035;4191.01;PC;PC;spoc;742.856.116.365.499;0.006044841;08/07/2021;08/07/2021;29/10/2021 00:00;actual period is likely shorter
41995709;4192.01;PC;PC;qlp;42.300.182;0.0009736;12/07/2021;12/07/2021;29/10/2021 00:00;somewhat V-shaped
382419744;4193.01;PC;PC;qlp;65.081.212;0.0005307;12/07/2021;09/07/2021;29/10/2021 00:00;found in faint-star QLP search
299176311;4194.01;PC;PC;qlp;10.432.995;0.0002818;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
67598139;4195.01;PC;PC;qlp;54.447.698;0.001653;12/07/2021;12/07/2021;29/10/2021 00:00;some odd-even but few transits
67566164;4196.01;PC;PC;qlp;3.125.924;0.0002101;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
332579116;4197.01;PC;PC;qlp;39.017.499;0.0002889;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
459913687;4198.01;PC;PC;qlp;4.746.318;0.0008478;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
220144363;4199.01;PC;PC;qlp;44.466.179;0.0007335;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
53593542;4200.01;PC;PC;qlp;1.027.641;0.0002127;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
95057860;4201.01;PC;PC;qlp;35.809.733;0.0003732;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
237603062;4202.01;PC;PC;qlp;26.689.906;0.0008983;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
72494421;4203.01;PC;PC;qlp;29.531.039;0.0006847;12/07/2021;12/07/2021;29/10/2021 00:00;some odd-even but few transits
158697949;4204.01;PC;PC;qlp;39.592.516;0.0007277;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
280645209;4205.01;PC;PC;qlp;59.056.572;0.0000269;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
281242007;4206.01;PC;PC;qlp;24.170.503;0.0011611;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
37242226;4207.01;PC;FP;qlp;10.681.394;0.0004473;12/07/2021;12/07/2021;07/12/2021 12:05;found in faint-star QLP search
280304556;4208.01;PC;PC;qlp;172.328;0.0006888;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
200090347;4209.01;PC;PC;qlp;0.8631737;0.0001986;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
409315469;4210.01;PC;APC;qlp;10.754.208;0.0000031;12/07/2021;12/07/2021;18/01/2022 12:01;V-shaped
385654601;4211.01;PC;PC;qlp;22.715.616;0.0000084;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
126864892;4212.01;PC;APC;qlp;23.485.025;0.0000125;12/07/2021;12/07/2021;18/12/2021 12:03;found in faint-star QLP search
32408928;4213.01;PC;FP;qlp;10.435.229;0.0000026;12/07/2021;12/07/2021;07/12/2021 12:05;found in faint-star QLP search
409594381;4214.01;PC;PC;qlp;3.491.383;0.0000054;12/07/2021;09/07/2021;29/11/2021 00:00;found in faint-star QLP search
7274938;4215.01;PC;PC;qlp;10.994.412;0.000005;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
187861378;4216.01;PC;FP;qlp;21.816.809;0.000014;12/07/2021;09/07/2021;09/11/2021 12:02;found in faint-star QLP search
108939482;4217.01;PC;PC;qlp;11.866.441;0.0005418;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
142628514;4218.01;PC;PC;qlp;26.269.521;0.0004542;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
114103136;4219.01;PC;FP;qlp;11.471.548;0.0001725;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
346995484;4220.01;PC;PC;qlp;19.138.779;0.0000034;12/07/2021;12/07/2021;05/03/2022 00:00;found in faint-star QLP search
334252687;4221.01;PC;PC;qlp;28.395.663;0.0000093;12/07/2021;12/07/2021;25/02/2022 00:00;found in faint-star QLP search
318054782;4222.01;PC;FP;qlp;0.8335712;0.0000035;12/07/2021;12/07/2021;15/11/2021 12:01;found in faint-star QLP search
157088184;4223.01;PC;PC;qlp;72.654.708;0.0000145;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
148667071;4224.01;PC;PC;qlp;1.161.347;0.0000069;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
141405814;4225.01;PC;FP;qlp;11.355.486;0.0000084;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
127328218;4226.01;PC;PC;qlp;29.628.955;0.0000096;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
99081059;4227.01;PC;PC;qlp;34.169.475;0.0000108;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
415143674;4228.01;PC;PC;qlp;60.154.139;0.0050472;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
319282294;4229.01;PC;FP;qlp;11.385.671;0.0004625;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
128127712;4230.01;PC;PC;qlp;19.409.946;0.0009169;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
127895118;4231.01;PC;PC;qlp;32.970.252;0.000991;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
126357909;4232.01;PC;FP;qlp;12.247.985;0.0005312;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
113295476;4233.01;PC;PC;qlp;1.820.443;0.0009277;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
81055189;4234.01;PC;PC;qlp;0.908232;0.0004065;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
157528286;4235.01;PC;PC;qlp;16.562.803;0.0000036;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
36227841;4236.01;PC;PC;qlp;0.4021282;0.0000019;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
30825828;4237.01;PC;PC;qlp;30.482.015;0.0000126;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
24615998;4238.01;PC;PC;qlp;12.732.245;0.0000016;12/07/2021;12/07/2021;29/10/2021 00:00;V-shaped
22121296;4239.01;PC;PC;qlp;28.132.443;0.0000134;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
19547831;4240.01;PC;PC;qlp;101.238.604;0.0000824;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
4102368;4241.01;PC;PC;qlp;31.124.985;0.0002587;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
445582110;4242.01;PC;PC;qlp;30.579.913;0.000004;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
400683848;4243.01;PC;PC;qlp;108.833;0.0000086;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
393340920;4244.01;PC;PC;qlp;18.665.254;0.0000062;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
52928939;4245.01;PC;PC;qlp;31.530.578;0.0000086;12/07/2021;09/07/2021;29/10/2021 00:00;found in faint-star QLP search
291465998;4246.01;PC;PC;qlp;128.860.009;0.0000373;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
286153328;4247.01;PC;PC;qlp;43.537.052;0.0002198;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
190986054;4248.01;PC;PC;qlp;51.442.317;0.0005085;12/07/2021;09/07/2021;29/11/2021 00:00;found in faint-star QLP search
269568703;4249.01;PC;PC;qlp;6.773.653;0.00087;12/07/2021;12/07/2021;29/10/2021 00:00;V-shaped
269249506;4250.01;PC;PC;qlp;40.185.922;0.0000217;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
192520375;4251.01;PC;PC;qlp;0.9109508;0.0000033;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
145038729;4252.01;PC;PC;qlp;26.085.023;0.0000058;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
145249556;4253.01;PC;PC;qlp;34.192.373;0.0000064;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
92744152;4254.01;PC;PC;qlp;11.462.769;0.0000037;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
82302240;4255.01;PC;PC;qlp;25.057.108;0.000015;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
77102895;4256.01;PC;FP;qlp;10.962.372;0.0000065;12/07/2021;12/07/2021;29/10/2021 00:00;V-shaped
75208638;4257.01;PC;PC;qlp;46.512.523;0.0000163;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
74484886;4258.01;PC;FP;qlp;38.505.662;0.0000274;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
268643535;4259.01;PC;PC;qlp;89.617.618;0.0000109;12/07/2021;09/07/2021;29/10/2021 00:00;V-shaped
74967390;4260.01;PC;PC;qlp;54.588.359;0.0000274;12/07/2021;12/07/2021;29/11/2021 00:00;found in faint-star QLP search
74197917;4261.01;PC;PC;qlp;15.040.804;0.0002519;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
53365065;4262.01;PC;PC;qlp;59.977.892;0.0000115;12/07/2021;12/07/2021;23/03/2022 00:00;found in faint-star QLP search
48276576;4263.01;PC;PC;qlp;0.8338716;0.0002918;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
45996325;4264.01;PC;PC;qlp;31.582.574;0.0000125;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
118308828;4265.01;PC;PC;qlp;37.353.995;0.000728;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
442050698;4266.01;PC;PC;qlp;0.8118599;0.0000037;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
80783538;4267.01;PC;PC;qlp;12.125.518;0.0000054;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
341272282;4268.01;PC;FP;qlp;0.8133123;0.0000043;12/07/2021;12/07/2021;15/03/2022 12:02;found in faint-star QLP search
178657161;4269.01;PC;PC;qlp;45.766.216;0.0000276;12/07/2021;12/07/2021;23/03/2022 00:00;found in faint-star QLP search
151920165;4270.01;PC;PC;qlp;34.671.474;0.0008057;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
146842334;4271.01;PC;PC;qlp;45.016.828;0.0000107;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
146664561;4272.01;PC;PC;qlp;27.302.636;0.0000067;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
133331642;4273.01;PC;PC;qlp;29.346.956;0.0000114;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
290388627;4274.01;PC;PC;qlp;0.4459623;0.0000311;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
363635669;4275.01;PC;PC;qlp;0.761774;0.000003;12/07/2021;12/07/2021;23/03/2022 00:00;V-shaped
469811655;4276.01;PC;PC;qlp;11.851.162;0.0001708;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
466682238;4277.01;PC;PC;qlp;32.738.129;0.000018;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
466222485;4278.01;PC;PC;qlp;17.519.943;0.0000116;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
407146536;4279.01;PC;PC;spoc;209.774.427.019.374;0.00035856257;12/07/2021;24/09/2021;29/10/2021 00:00;found in faint-star QLP search
387193925;4280.01;PC;PC;qlp;3.518.972;0.0000183;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
384386061;4281.01;PC;PC;qlp;57.612.135;0.000841;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
374348168;4282.01;PC;PC;qlp;135.098.037;0.0000365;12/07/2021;12/07/2021;29/10/2021 00:00;V-shaped
343952976;4283.01;PC;PC;qlp;30.130.918;0.000044;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
280726137;4284.01;PC;PC;qlp;35.008.785;0.0000212;12/07/2021;09/07/2021;29/10/2021 00:00;found in faint-star QLP search
310105752;4285.01;PC;PC;qlp;1.170.544;0.0000953;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
294097592;4286.01;PC;PC;qlp;10.268.508;0.0000561;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
290407621;4287.01;PC;PC;qlp;42.340.008;0.0003796;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
278821913;4288.01;PC;PC;qlp;60.597.024;0.0000133;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
278540265;4289.01;PC;PC;qlp;29.757.432;0.0000096;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
278196907;4290.01;PC;PC;qlp;11.771.655;0.0000049;12/07/2021;12/07/2021;29/10/2021 00:00;V-shaped
257520272;4291.01;PC;PC;qlp;121.525.744;0.0003552;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
255918903;4292.01;PC;PC;qlp;17.203.479;0.0001824;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
101696403;4293.01;PC;PC;qlp;16.242.109;0.0000041;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
30499203;4294.01;PC;PC;qlp;24.330.551;0.0008361;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
325527653;4295.01;PC;PC;qlp;113.927.251;0.0002022;12/07/2021;12/07/2021;29/10/2021 00:00;found in faint-star QLP search
72668830;4296.01;PC;APC;spoc;199.706.573.613.551;0.00012220004;15/07/2021;15/07/2021;03/11/2021 12:02;Bad transit shape
28116365;4297.01;PC;PC;spoc;165.272.651.477.254;0.00014831667;15/07/2021;15/07/2021;29/10/2021 00:00;Three events on silicon. Low SNR. Centroid offset consistent across sectors.
146282666;4298.01;PC;PC;spoc;7.222.619.756.368;0.007336378;15/07/2021;02/12/2021;02/12/2021 00:00;
67535663;4299.01;PC;PC;qlp;66.019.866;0.0000983;19/07/2021;19/07/2021;23/03/2022 00:00;SG1 should check the neighbor TIC 67535668
266843799;4300.01;PC;FP;qlp;0.8062768;0.0000028;19/07/2021;19/07/2021;29/10/2021 00:00;V-shaped
307079330;4301.01;PC;PC;qlp;65.446.289;0.0000724;19/07/2021;19/07/2021;23/03/2022 00:00;weak BLS
182078202;4302.01;PC;PC;spoc;387.617.055.748.399;0.0004386249;19/07/2021;19/07/2021;29/10/2021 00:00;Period could be double.
200296137;4303.01;PC;PC;spoc;861.108.444.470.498;0.00003703415;19/07/2021;19/07/2021;29/10/2021 00:00;
366443426;4304.01;KP;KP;qlp-s45-ffi;155.719.921;0.0000267;19/07/2021;24/01/2022;26/01/2022 12:06;HIP 41378 b
372068780;4305.01;PC;PC;spoc;183.001.910.591.663;0.0019671875;19/07/2021;19/07/2021;29/10/2021 00:00;only 2 transits
372068780;4305.02;PC;PC;spoc;374.364.431.509.782;0.005572987;28/07/2021;28/07/2021;29/10/2021 00:00;possible multi
44898913;4306.01;PC;PC;spoc;272.990.488.543.893;0.0000119619135;19/07/2021;19/07/2021;12/11/2021 00:00;potential stellar variability
141186075;4307.01;PC;PC;spoc-s01-s39-b0A-PC;326.972.744.683.812;0.00013514279;19/07/2021;22/03/2022;25/03/2022 12:06;possible multi
141186075;4307.02;PC;PC;spoc-s01-s39-b0A-PC;465.441.933.672.429;0.000033434317;19/07/2021;21/03/2022;25/03/2022 12:06;low SNR
144193715;4308.01;PC;PC;spoc;915.112.547.580.615;0.00005531112;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR
56662591;4309.01;PC;PC;spoc;872.228.700.013.521;0.0006250998;19/07/2021;19/07/2021;19/12/2021 00:00;low SNR
303317324;4310.01;PC;PC;spoc;73.916.700.068.671;0.0040522036;19/07/2021;19/07/2021;29/10/2021 00:00;some centroid offset
122617317;4311.01;PC;PC;spoc;150.700.779.431.836;0.00015247852;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR
122617317;4311.02;PC;PC;spoc;0.990289193656433;0.000012096841;28/07/2021;28/07/2021;29/10/2021 00:00;low MES
251086776;4312.01;PC;PC;spoc;806.797.247.209.889;0.0004215629;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR
294324819;4313.01;PC;PC;spoc;682.296.186.208.644;0.00008504329;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR
459952217;4314.01;PC;FA;spoc;735.809.819.958.847;0.00047789348;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR
139148528;4315.01;PC;PC;spoc;828.604.681.758.302;0.00007739272;19/07/2021;19/07/2021;29/10/2021 00:00;low SNR potential L1 candidate
7020254;4316.01;KP;KP;qlp-s46-ffi;202.730.296;0.0000051;19/07/2021;21/01/2022;26/01/2022 12:06;K2-115 b
422914082;4317.01;PC;PC;spoc;238.854.207.223.566;0.0010418084;19/07/2021;19/07/2021;22/11/2021 00:00;potential L1 candidate
311130133;4318.01;PC;PC;spoc;113.438.238.395.378;0.000013080751;19/07/2021;19/07/2021;19/12/2021 00:00;low SNR
157115010;4319.01;PC;PC;spoc;.0;.0;26/07/2021;26/07/2021;29/10/2021 00:00;alert as single transit on second event
404518509;4320.01;PC;PC;spoc;703.615.614.821.246;0.0054826885;27/07/2021;26/07/2021;29/10/2021 00:00;two transits
404518509;4320.02;PC;PC;spoc;464.093.732.462.209;0.0003647566;27/07/2021;26/07/2021;29/10/2021 00:00;two transits
325081244;4321.01;PC;PC;spoc;.0;.0;27/07/2021;26/07/2021;29/10/2021 00:00;single transit
13883872;4322.01;PC;PC;spoc;134.190.971.500.722;0.00014669292;27/07/2021;26/07/2021;20/01/2022 00:00;weak signal
143022742;4323.01;PC;FA;spoc;14.676.265.843.378;0.00032541223;27/07/2021;26/07/2021;12/01/2022 12:02;potential L1 planet
143022742;4323.02;PC;FA;spoc;219.692.577.844.538;0.00025938038;27/07/2021;26/07/2021;12/01/2022 12:02;possible 3:2 resonance
408416746;4324.01;PC;PC;spoc;625.099.896.551.684;0.00002409182;27/07/2021;26/07/2021;19/12/2021 00:00;potential L1 planet
202185707;4325.01;PC;PC;spoc;16.500.673.350.986;0.000012731499;27/07/2021;26/07/2021;20/03/2022 00:00;underlying SV at a much shorter period
303586471;4326.01;PC;PC;spoc;.0;.0;27/07/2021;26/07/2021;29/10/2021 00:00;single transit
140687214;4327.01;PC;PC;qlp-s39-tois;0.8303285;0.000002;27/07/2021;21/03/2022;25/03/2022 12:06;possible L1 planet
77175217;4328.01;PC;PC;spoc;70.379.367.004.987;0.0016713823;27/07/2021;26/07/2021;29/10/2021 00:00;two transits
256722647;4329.01;PC;PC;qlp;292.247;0.00003;27/07/2021;26/07/2021;29/10/2021 00:00;Odd even at 4 sigma
47617038;4330.01;PC;PC;qlp;33.513.304;0.0000277;28/07/2021;28/07/2021;29/10/2021 00:00;short duration for period and star
148833828;4331.01;PC;PC;qlp;29.034.242;0.0013211;28/07/2021;28/07/2021;29/10/2021 00:00;possible centroid offset
178959058;4332.01;PC;PC;qlp;54.468.433;0.0000398;28/07/2021;28/07/2021;23/03/2022 00:00;possible centroid offset
144645881;4333.01;PC;PC;qlp;88.998.556;0.0019739;28/07/2021;28/07/2021;29/10/2021 00:00;possible depth-aperture
128531633;4334.01;PC;PC;qlp;82.197.647;0.0000572;28/07/2021;28/07/2021;29/10/2021 00:00;possible odd-even
443658196;4335.01;PC;FP;spoc;449.895.503.585.439;0.002447244;28/07/2021;28/07/2021;29/10/2021 00:00;check nearby stars
166184428;4336.01;PC;PC;spoc;163.360.299.514.134;0.0025027962;28/07/2021;28/07/2021;23/03/2022 00:00;potential L1 candidate
399642071;4337.01;PC;PC;spoc-s01-s39-b0A-PC;228.617.920.624.135;0.00032269396;28/07/2021;21/03/2022;25/03/2022 12:06;low SNR
253434221;4338.01;PC;PC;qlp;74.997.774;0.000021;28/07/2021;12/08/2021;23/03/2022 00:00;check nearby stars
7439481;4339.01;PC;PC;spoc;125.408.055.209.495;0.000039808045;28/07/2021;28/07/2021;29/10/2021 00:00;check neighbor TIC 7439480
454038613;4340.01;PC;PC;qlp;26.680.587;0.0000223;28/07/2021;28/07/2021;23/03/2022 00:00;Odd-even likely not real. Possible multi.
62301521;4341.01;PC;FA;spoc;184.043.334.143.754;0.012458659;28/07/2021;28/07/2021;29/10/2021 00:00;even transit looks better than odd
354944123;4342.01;PC;PC;spoc;553.832.899.923.516;0.000038025082;28/07/2021;28/07/2021;29/10/2021 00:00;potential L1 planet
354944123;4342.02;PC;PC;spoc;106.886.083.506.691;0.00011466265;28/07/2021;28/07/2021;29/10/2021 00:00;possible multi
278988097;4343.01;PC;PC;spoc-s01-s39-b0A-PC;115.419.995.560.888;0.00008554041;28/07/2021;21/03/2022;25/03/2022 12:06;
38939275;4344.01;PC;PC;spoc;731.480.877.919.014;0.020350799;28/07/2021;28/07/2021;29/10/2021 00:00;check neighbor TIC 6649664
469791892;4345.01;PC;PC;spoc;128.910.022.210.525;0.0002806083;28/07/2021;28/07/2021;22/01/2022 12:02;low MES
389371332;4346.01;PC;FP;spoc;390.771.159.427.544;0.000046213863;28/07/2021;28/07/2021;29/10/2021 00:00;crowded field
